enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
29531,city_114,0.926,Female,No relevent experience,Part time course,Graduate,STEM,1,10000+,Pvt Ltd,1,33,0
4081,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,5,1
9019,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,Oct-49,Pvt Ltd,3,87,0
18233,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,1,141,0
6719,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,27,0
29615,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,1,4,1
3669,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,44,0
32806,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,78,1
24154,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,7,50-99,Funded Startup,1,103,0
17220,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,3,270,1
12129,city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,47,0
8592,city_67,0.855,Male,No relevent experience,Full time course,High School,,2,Oct-49,Early Stage Startup,1,54,0
31434,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,65,0
1485,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,,15,50-99,Pvt Ltd,>4,42,0
19008,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,5,0
25238,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,108,0
16650,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,20,0
21880,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,1,138,0
18251,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,45,0
29993,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,56,1
17965,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,,1,94,1
6477,city_99,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,3,41,0
30193,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,2,96,0
30117,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,32,0
2955,city_67,0.855,Other,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,2,25,0
33273,city_102,0.804,Male,Has relevent experience,Part time course,High School,,17,50-99,Pvt Ltd,4,20,0
22180,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,2,18,0
23630,city_75,0.939,Male,No relevent experience,no_enrollment,High School,,<1,,,never,11,0
270,city_16,0.91,Male,No relevent experience,Full time course,High School,,6,,Pvt Ltd,never,51,0
9279,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,3,12,0
29261,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Early Stage Startup,3,62,0
18580,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,14,0
27712,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,2,71,1
7956,city_102,0.804,Male,No relevent experience,,Masters,STEM,6,,,,174,0
7468,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,75,0
21310,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,1,42,0
6605,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,10,0
20739,city_162,0.767,,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Early Stage Startup,1,12,0
12140,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,5,,Public Sector,1,57,0
29245,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,Humanities,,,,1,91,1
26320,city_94,0.698,,Has relevent experience,Part time course,High School,,9,,,4,74,0
17347,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,7,0
3804,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,23,0
11382,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,10000+,Pvt Ltd,2,7,0
21867,city_179,0.512,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,68,0
1147,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,11,5000-9999,Pvt Ltd,1,16,0
29044,city_103,0.92,,Has relevent experience,no_enrollment,High School,,3,50-99,Pvt Ltd,1,36,0
26025,city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,73,1
31810,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,500-999,Pvt Ltd,1,79,0
4755,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,,Pvt Ltd,never,68,1
14204,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Early Stage Startup,1,145,0
28076,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,64,1
16505,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Other,7,100-500,Pvt Ltd,1,62,0
22256,city_26,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,59,0
229,city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,14,5000-9999,Public Sector,>4,9,1
27211,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,3,,,never,12,1
14743,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,2,19,0
32119,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,130,0
31670,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,1,20,0
31235,city_101,0.558,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,46,0
8219,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,2,42,1
21417,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,15,,,1,174,0
8675,city_104,0.924,Male,No relevent experience,no_enrollment,Phd,STEM,16,100-500,Pvt Ltd,1,332,1
9346,city_39,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,244,0
23406,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,,,>4,28,0
28218,city_114,0.926,Male,No relevent experience,Full time course,High School,,2,,,never,14,0
25550,city_111,0.698,Male,No relevent experience,no_enrollment,High School,,8,<10,Pvt Ltd,>4,20,0
5164,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,28,0
13777,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,22,0
15045,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,,3,100,0
98,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,>4,40,0
6254,city_103,0.92,Male,No relevent experience,no_enrollment,,,5,,,never,94,0
25568,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,44,0
18347,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,72,0
8632,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,36,0
10601,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,4,92,0
27275,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,2,43,1
15819,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,3,222,0
361,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,1,100,0
23131,city_173,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,4,53,1
15592,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,22,0
9334,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,1,37,0
10346,city_103,0.92,,Has relevent experience,Full time course,Masters,STEM,>20,100-500,NGO,1,32,0
21437,city_123,0.738,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,50,1
32697,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,11,0
8087,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,11,50-99,Pvt Ltd,2,38,0
3655,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,never,84,0
15990,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,168,1
140,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,4,0
25733,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,Oct-49,Funded Startup,4,152,0
1552,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,1,42,0
26305,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,14,0
3630,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,11,<10,Pvt Ltd,1,22,0
27252,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,,,2,112,0
7638,city_103,0.92,,Has relevent experience,Full time course,High School,,6,10000+,Public Sector,1,78,0
18640,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,12,1
20529,city_101,0.558,,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,100,1
18380,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,28,0
19943,city_114,0.926,Male,No relevent experience,,High School,,8,,,never,32,0
20177,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,16,0
13523,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,12,100-500,Public Sector,4,88,0
13351,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Early Stage Startup,1,226,0
31743,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,74,0
9687,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,>4,140,0
1364,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,20,100-500,Pvt Ltd,3,39,0
10768,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,1,44,0
22337,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,102,0
6374,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,14,<10,Pvt Ltd,1,87,1
21430,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,2,123,1
28307,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,1,12,0
15846,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,29,0
19451,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,18,1
15186,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,never,218,0
33250,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,34,0
29495,city_152,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,65,0
2412,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Funded Startup,2,113,0
1057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,16,1
6297,city_134,0.698,,Has relevent experience,,,,4,,,never,20,0
25803,city_21,0.624,,No relevent experience,Full time course,High School,,1,,,never,100,0
16523,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,51,1
26560,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,2,212,0
17955,city_100,0.887,Male,No relevent experience,no_enrollment,,,3,,,never,262,0
1084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,222,0
23049,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,39,0
17864,city_16,0.91,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Funded Startup,1,284,0
12216,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,61,1
29697,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,48,0
31484,city_104,0.924,,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,NGO,1,34,0
17822,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,68,1
17594,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,1,36,0
2541,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,68,0
24677,city_41,0.827,,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,160,0
12873,city_103,0.92,,No relevent experience,,,,1,,,never,10,0
15393,city_117,0.698,Male,No relevent experience,Full time course,High School,,7,,,1,12,1
20752,city_136,0.897,Male,No relevent experience,Part time course,,,2,10000+,Pvt Ltd,1,26,0
17368,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,<10,Pvt Ltd,1,111,1
27249,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,19,0
18035,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,8,,,never,30,1
18017,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,1,<10,NGO,never,53,0
10531,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,1,184,0
3955,city_16,0.91,Male,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,108,0
6616,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,31,1
11716,city_138,0.836,Male,Has relevent experience,Part time course,High School,,9,50-99,Pvt Ltd,2,8,0
649,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Funded Startup,2,236,0
8716,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,77,0
29960,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,never,48,1
7533,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,80,0
7473,city_100,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,5,Oct-49,Public Sector,1,34,0
17404,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,124,0
26051,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,168,0
13178,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,3,29,1
19479,city_114,0.926,,No relevent experience,,,,>20,,,2,27,0
20429,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,9,10000+,Pvt Ltd,>4,132,1
31847,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,87,0
14739,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,>20,,,2,10,1
30313,city_159,0.843,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,77,1
8060,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,50-99,,1,112,0
24036,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,78,1
9972,city_91,0.691,,Has relevent experience,no_enrollment,Graduate,Humanities,16,,,3,15,0
33022,city_114,0.926,Male,No relevent experience,Full time course,High School,,2,Oct-49,Pvt Ltd,2,50,0
28817,city_89,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,3,141,1
10960,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,4,,,1,35,0
29526,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,>4,42,1
24520,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,,1,192,0
9035,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,3,,,never,81,0
24921,city_28,0.939,Male,Has relevent experience,no_enrollment,,,16,100-500,Pvt Ltd,>4,63,0
4994,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,3,58,0
25365,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14,,,>4,64,0
1181,city_75,0.939,,No relevent experience,Full time course,Masters,STEM,18,10000+,Pvt Ltd,4,12,0
20566,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,,1,36,0
6937,city_65,0.802,,No relevent experience,Full time course,Masters,STEM,3,,,,302,0
3639,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,NGO,1,76,0
2372,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,131,0
10939,city_16,0.91,Female,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,44,1
13226,city_155,0.556,Male,Has relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,1,102,0
25195,city_21,0.624,,No relevent experience,Full time course,High School,,4,,,never,48,0
10651,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,14,0
29065,city_150,0.698,Other,Has relevent experience,,Phd,Humanities,>20,,,1,9,1
19637,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,111,1
28954,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,,,1,39,1
4097,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Funded Startup,1,41,0
4895,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,42,0
2520,city_65,0.802,,Has relevent experience,Full time course,Graduate,STEM,8,500-999,Pvt Ltd,1,50,1
25284,city_16,0.91,,No relevent experience,no_enrollment,Graduate,Arts,2,,,2,21,1
7996,city_41,0.827,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Public Sector,2,6,0
5953,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Pvt Ltd,2,50,0
12468,city_89,0.925,,No relevent experience,no_enrollment,Masters,STEM,3,,,never,97,0
14193,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,11,1
29347,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,>20,,,1,18,1
32814,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,22,0
9512,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Humanities,<1,50-99,Funded Startup,1,56,0
11430,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,12,,,1,70,1
22444,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Funded Startup,>4,4,0
29244,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,6,1
20678,city_16,0.91,,No relevent experience,no_enrollment,Graduate,No Major,3,<10,Pvt Ltd,2,24,0
27313,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,3,280,1
6945,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,94,0
